batter,match_id,date,venue,bowling_team,batsman_runs,ball,is_wicket,is_boundary,is_six,is_four,strike_rate,put_avg,put_avg_expanding,rolling_avg_5,rolling_sr_5,venue_avg,venue_overall_avg,pvp_avg,career_avg,career_sr,career_matches,target_next_runs,target_next_sr
IK Pathan,145,2009-05-05,Kingsmead,Rajasthan Royals,19,18,1,2,0,2,105.56,14.777777777777779,25.5,19.2,103.47,16.8,16.502024291497975,6.541666666666666,15.375,119.00812499999999,16,10.0,83.33
IK Pathan,151,2009-05-09,De Beers Diamond Oval,Deccan Chargers,10,12,1,1,0,1,83.33,15.714285714285714,20.6,13.4,97.194,10.0,17.875,3.4375,15.588235294117647,118.21705882352941,17,0.0,0.0
IK Pathan,157,2009-05-12,SuperSport Park,Mumbai Indians,0,3,1,0,0,0,0.0,7.583333333333333,7.333333333333333,12.0,85.52799999999999,0.0,19.884393063583815,6.75,15.277777777777779,116.27888888888889,18,21.0,175.0
IK Pathan,161,2009-05-15,OUTsurance Oval,Delhi Capitals,21,12,0,3,3,0,175.0,14.0,8.0,13.8,96.52799999999999,21.0,14.787878787878787,4.944444444444444,14.473684210526315,110.15894736842105,19,17.0,154.55
IK Pathan,164,2009-05-17,New Wanderers Stadium,Deccan Chargers,17,11,1,2,0,2,154.55,15.714285714285714,10.0,13.4,103.68800000000002,17.0,18.508474576271187,5.0,14.8,113.401,20,14.0,116.67
IK Pathan,169,2009-05-20,Kingsmead,Chennai Super Kings,14,12,1,1,0,1,116.67,20.6,15.333333333333334,12.4,105.91000000000001,16.8,16.502024291497975,4.75,14.904761904761905,115.36047619047619,21,21.0,131.25
IK Pathan,177,2010-03-13,"Punjab Cricket Association Stadium, Mohali",Delhi Capitals,21,16,1,2,0,2,131.25,14.0,12.333333333333334,14.6,115.494,13.11111111111111,19.662264150943397,4.625,14.863636363636363,115.41999999999999,22,3.0,300.0
IK Pathan,181,2010-03-16,M Chinnaswamy Stadium,Royal Challengers Bangalore,3,1,0,0,0,0,300.0,14.6,14.5,15.2,175.494,15.6,19.843718079673135,4.0,15.130434782608695,116.10826086956521,23,60.0,200.0
IK Pathan,186,2010-03-19,Barabati Stadium,Deccan Chargers,60,30,1,8,5,3,200.0,15.714285714285714,13.5,23.0,180.494,60.0,20.70754716981132,5.583333333333333,14.625,123.77041666666666,24,39.0,121.88
IK Pathan,190,2010-03-21,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,39,32,1,6,1,5,121.88,20.6,15.0,27.4,173.96,28.0,20.09861111111111,4.8,16.44,126.8196,25,1.0,100.0
IK Pathan,193,2010-03-24,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,1,1,0,0,0,0,100.0,14.777777777777779,23.333333333333332,24.8,170.626,13.11111111111111,19.662264150943397,3.0,17.307692307692307,126.62961538461538,26,22.0,157.14
IK Pathan,196,2010-03-27,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,22,14,1,2,1,1,157.14,19.25,20.5,25.0,175.804,13.11111111111111,19.662264150943397,3.0,16.703703703703702,125.64333333333333,27,18.0,128.57
IK Pathan,201,2010-03-30,Brabourne Stadium,Mumbai Indians,18,14,1,1,0,1,128.57,7.583333333333333,5.5,28.0,141.51799999999997,18.0,22.061349693251532,1.3333333333333333,16.892857142857142,126.7682142857143,28,16.0,266.67
IK Pathan,205,2010-04-02,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,16,6,1,3,1,2,266.67,14.6,10.666666666666666,19.2,154.852,13.11111111111111,19.662264150943397,3.25,16.93103448275862,126.8303448275862,29,24.0,104.35
IK Pathan,212,2010-04-07,Sawai Mansingh Stadium,Rajasthan Royals,24,23,1,1,0,1,104.35,14.777777777777779,17.75,16.2,151.346,15.0,19.288100208768267,4.12,16.9,131.49166666666667,30,15.0,250.0
IK Pathan,215,2010-04-09,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,15,6,0,2,1,1,250.0,7.583333333333333,8.0,19.0,181.346,13.11111111111111,19.662264150943397,4.0,17.129032258064516,130.61612903225807,31,12.0,70.59
IK Pathan,218,2010-04-11,Feroz Shah Kotla,Delhi Capitals,12,17,1,1,0,1,70.59,14.0,14.5,17.0,164.036,10.722222222222221,19.530133928571427,5.0,17.0625,134.346875,32,1.0,100.0
IK Pathan,225,2010-04-16,Himachal Pradesh Cricket Association Stadium,Deccan Chargers,1,1,0,0,0,0,100.0,15.714285714285714,29.0,13.6,158.32200000000003,10.8,20.29850746268657,15.333333333333334,16.90909090909091,132.41484848484848,33,44.0,162.96
IK Pathan,228,2010-04-18,Himachal Pradesh Cricket Association Stadium,Chennai Super Kings,44,27,0,5,1,4,162.96,20.6,19.8,19.2,137.57999999999998,10.8,20.29850746268657,2.7,16.441176470588236,131.46147058823527,34,0.0,0.0
IK Pathan,238,2011-04-10,Feroz Shah Kotla,Mumbai Indians,0,1,1,0,0,0,0.0,7.583333333333333,9.166666666666666,14.4,116.71,10.722222222222221,19.530133928571427,6.333333333333333,17.228571428571428,132.36142857142855,35,9.0,150.0
IK Pathan,241,2011-04-12,Sawai Mansingh Stadium,Rajasthan Royals,9,6,0,2,0,2,150.0,14.777777777777779,19.0,13.2,96.71,15.0,19.288100208768267,2.5,16.75,128.6847222222222,36,14.0,87.5
IK Pathan,250,2011-04-17,Dr DY Patil Sports Academy,Pune Warriors,14,16,1,1,0,1,87.5,14.25,7.583333333333333,13.6,100.09200000000001,14.0,16.62962962962963,8.895833333333334,16.54054054054054,129.2608108108108,37,5.0,55.56
IK Pathan,253,2011-04-19,Feroz Shah Kotla,Deccan Chargers,5,9,1,0,0,0,55.56,15.714285714285714,22.0,14.4,91.204,10.722222222222221,19.530133928571427,5.5625,16.473684210526315,128.16184210526316,38,13.0,130.0
IK Pathan,263,2011-04-26,Feroz Shah Kotla,Royal Challengers Bangalore,13,10,0,2,2,0,130.0,14.6,12.0,8.2,84.612,10.722222222222221,19.530133928571427,6.071428571428571,16.17948717948718,126.30025641025641,39,9.0,75.0
IK Pathan,266,2011-04-28,Feroz Shah Kotla,Kolkata Knight Riders,9,12,1,1,1,0,75.0,19.25,20.8,10.0,99.612,10.722222222222221,19.530133928571427,5.666666666666667,16.1,126.39275,40,13.0,185.71
IK Pathan,269,2011-04-30,Nehru Stadium,Kochi Tuskers Kerala,13,7,0,2,1,1,185.71,9.0,14.0,10.8,106.75399999999999,13.0,16.487179487179485,10.732142857142858,15.926829268292684,125.13926829268293,41,5.0,83.33
IK Pathan,274,2011-05-02,Feroz Shah Kotla,Kochi Tuskers Kerala,5,6,0,0,0,0,83.33,9.0,13.0,9.0,105.92,10.722222222222221,19.530133928571427,6.411111111111111,15.857142857142858,126.58142857142857,42,12.0,75.0
IK Pathan,279,2011-05-05,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,12,16,1,1,0,1,75.0,15.714285714285714,18.6,10.4,109.80800000000002,12.25,19.61134163208852,4.125,15.604651162790697,125.57558139534883,43,23.0,115.0
IK Pathan,282,2011-05-07,Wankhede Stadium,Mumbai Indians,23,20,1,4,0,4,115.0,7.583333333333333,7.857142857142857,12.4,106.80800000000002,11.25,19.321590909090908,3.0625,15.522727272727273,124.42613636363636,44,44.0,122.22
IK Pathan,289,2011-05-12,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,44,36,0,5,2,3,122.22,20.6,23.833333333333332,19.4,116.252,28.0,20.09861111111111,5.888888888888889,15.688888888888888,124.21666666666667,45,3.0,42.86
IK Pathan,293,2011-05-15,Himachal Pradesh Cricket Association Stadium,Punjab Kings,3,7,1,0,0,0,42.86,5.777777777777778,14.25,17.4,87.68199999999999,10.8,20.29850746268657,4.666666666666667,16.304347826086957,124.17326086956523,46,42.0,210.0
IK Pathan,309,2012-04-05,Eden Gardens,Kolkata Knight Riders,42,20,0,5,3,2,210.0,19.25,18.833333333333332,24.8,113.016,15.0,19.11173184357542,4.0,16.02127659574468,122.4431914893617,47,24.0,150.0
IK Pathan,312,2012-04-07,M Chinnaswamy Stadium,Royal Challengers Bangalore,24,16,1,3,1,2,150.0,14.6,12.2,27.2,128.01600000000002,15.6,19.843718079673135,2.7083333333333335,16.5625,124.26729166666667,48,5.0,38.46
IK Pathan,323,2012-04-19,Feroz Shah Kotla,Deccan Chargers,5,13,1,0,0,0,38.46,15.714285714285714,17.5,23.6,112.708,10.722222222222221,19.530133928571427,3.15,16.714285714285715,124.79244897959184,49,15.0,136.36
IK Pathan,335,2012-04-21,Feroz Shah Kotla,Pune Warriors,15,11,1,1,1,0,136.36,14.25,14.0,17.8,115.53600000000002,10.722222222222221,19.530133928571427,6.0,16.48,123.0658,50,0.0,0.0
IK Pathan,342,2012-04-27,Feroz Shah Kotla,Mumbai Indians,0,1,1,0,0,0,0.0,7.583333333333333,9.75,17.2,106.96399999999998,10.722222222222221,19.530133928571427,4.5,16.45098039215686,123.32647058823528,51,7.0,140.0
IK Pathan,345,2012-04-29,Feroz Shah Kotla,Rajasthan Royals,7,5,0,1,0,1,140.0,14.777777777777779,17.333333333333332,10.2,92.964,10.722222222222221,19.530133928571427,1.8333333333333333,16.134615384615383,120.95480769230768,52,36.0,156.52
IK Pathan,357,2012-05-07,Feroz Shah Kotla,Kolkata Knight Riders,36,23,1,5,1,4,156.52,19.25,22.142857142857142,12.6,94.268,10.722222222222221,19.530133928571427,3.75,15.962264150943396,121.31415094339621,53,13.0,65.0
IK Pathan,364,2012-05-12,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,13,20,0,0,0,0,65.0,20.6,26.714285714285715,14.2,99.576,28.0,20.09861111111111,5.541666666666666,16.333333333333332,121.96611111111112,54,19.0,190.0
IK Pathan,369,2012-05-15,Feroz Shah Kotla,Punjab Kings,19,10,0,3,0,3,190.0,5.777777777777778,3.0,15.0,110.304,10.722222222222221,19.530133928571427,4.25,16.272727272727273,120.93036363636364,55,4.0,100.0
IK Pathan,372,2012-05-17,Feroz Shah Kotla,Royal Challengers Bangalore,4,4,1,0,0,0,100.0,14.6,14.166666666666666,15.8,130.304,10.722222222222221,19.530133928571427,4.041666666666667,16.321428571428573,122.16375000000001,56,5.0,71.43
IK Pathan,374,2012-05-19,Himachal Pradesh Cricket Association Stadium,Punjab Kings,5,7,1,1,0,1,71.43,5.777777777777778,11.0,15.4,116.59,10.8,20.29850746268657,3.5,16.105263157894736,121.77491228070176,57,6.0,200.0
IK Pathan,378,2012-05-22,Subrata Roy Sahara Stadium,Kolkata Knight Riders,6,3,0,1,0,1,200.0,19.25,23.875,9.4,125.28600000000002,15.0,17.1787072243346,8.0,15.913793103448276,120.90689655172415,58,4.0,57.14
IK Pathan,382,2013-04-03,Eden Gardens,Kolkata Knight Riders,4,7,1,0,0,0,57.14,19.25,21.88888888888889,7.6,123.71400000000001,15.0,19.11173184357542,5.194444444444444,15.745762711864407,122.24745762711865,59,1.0,100.0
IK Pathan,385,2013-04-06,Feroz Shah Kotla,Rajasthan Royals,1,1,0,0,0,0,100.0,14.777777777777779,15.857142857142858,4.0,105.71400000000001,10.722222222222221,19.530133928571427,3.0,15.55,121.16233333333334,60,10.0,83.33
IK Pathan,390,2013-04-09,Wankhede Stadium,Mumbai Indians,10,12,1,0,0,0,83.33,7.583333333333333,8.666666666666666,5.2,102.38000000000001,11.25,19.321590909090908,3.6666666666666665,15.311475409836065,120.81540983606557,61,23.0,69.7
IK Pathan,394,2013-04-12,Feroz Shah Kotla,Sunrisers Hyderabad,23,33,1,1,0,1,69.7,18.0,14.6,8.8,102.034,10.722222222222221,19.530133928571427,4.37,15.225806451612904,120.2108064516129,62,30.0,250.0
IK Pathan,401,2013-04-16,M Chinnaswamy Stadium,Royal Challengers Bangalore,30,12,0,5,2,3,250.0,14.6,12.714285714285714,13.6,112.03399999999999,15.6,19.843718079673135,5.083333333333333,15.34920634920635,119.40904761904763,63,2.0,33.33
IK Pathan,404,2013-04-18,Feroz Shah Kotla,Chennai Super Kings,2,6,1,0,0,0,33.33,20.6,25.0,13.2,107.272,10.722222222222221,19.530133928571427,4.0,15.578125,121.44953125,64,14.0,82.35
IK Pathan,443,2013-04-23,Feroz Shah Kotla,Punjab Kings,14,17,0,1,0,1,82.35,5.777777777777778,9.0,15.8,103.74199999999999,10.722222222222221,19.530133928571427,9.14,15.36923076923077,120.09384615384616,65,4.0,400.0
IK Pathan,419,2013-04-28,Shaheed Veer Narayan Singh International Stadium,Pune Warriors,4,1,0,1,0,1,400.0,14.25,14.5,14.6,167.076,4.0,20.54320987654321,5.0,15.348484848484848,119.52196969696969,66,13.0,68.42
IK Pathan,428,2013-05-04,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,13,19,1,0,0,0,68.42,18.0,23.0,12.6,166.82,12.25,19.61134163208852,3.4666666666666663,15.17910447761194,123.7082089552239,67,23.0,209.09
IK Pathan,438,2013-05-10,Feroz Shah Kotla,Royal Challengers Bangalore,23,11,0,4,2,2,209.09,14.6,14.875,11.2,158.63799999999998,10.722222222222221,19.530133928571427,6.666666666666667,15.147058823529411,122.89514705882354,68,4.0,80.0
IK Pathan,446,2013-05-14,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,4,5,1,0,0,0,80.0,20.6,22.444444444444443,11.6,167.972,28.0,20.09861111111111,7.15,15.26086956521739,124.14434782608694,69,1.0,14.29
IK Pathan,412,2013-05-16,Himachal Pradesh Cricket Association Stadium,Punjab Kings,1,7,1,0,0,0,14.29,5.777777777777778,10.25,9.0,154.35999999999999,10.8,20.29850746268657,6.5,15.1,123.51371428571427,70,24.0,85.71
IK Pathan,451,2013-05-19,Subrata Roy Sahara Stadium,Pune Warriors,24,28,1,2,0,2,85.71,14.25,11.0,13.0,91.502,15.0,17.1787072243346,3.027777777777778,14.901408450704226,121.97535211267606,71,5.0,50.0
IK Pathan,466,2014-04-22,Sharjah Cricket Stadium,Punjab Kings,5,10,1,0,0,0,50.0,5.777777777777778,8.4,11.4,87.818,5.0,21.333333333333332,2.9444444444444446,15.027777777777779,121.47166666666665,72,1.0,100.0
IK Pathan,477,2014-04-30,Dubai International Cricket Stadium,Mumbai Indians,1,1,0,0,0,0,100.0,7.583333333333333,8.8,7.0,66.0,1.0,18.495238095238093,3.6,14.89041095890411,120.49260273972601,73,4.0,200.0
IK Pathan,481,2014-05-04,M Chinnaswamy Stadium,Royal Challengers Bangalore,4,2,0,1,0,1,200.0,14.6,15.777777777777779,7.0,90.0,15.6,19.843718079673135,16.0,14.702702702702704,120.21567567567567,74,21.0,95.45
IK Pathan,487,2014-05-08,"Sardar Patel Stadium, Motera",Rajasthan Royals,21,22,1,2,0,2,95.45,14.777777777777779,14.0,11.0,106.232,21.0,19.612021857923498,2.45,14.56,121.27946666666665,75,1.0,50.0
IK Pathan,496,2014-05-14,"Rajiv Gandhi International Stadium, Uppal",Punjab Kings,1,2,1,0,0,0,50.0,5.777777777777778,7.833333333333333,6.4,99.09,12.25,19.61134163208852,2.0,14.644736842105264,120.93960526315789,76,23.0,109.52
IK Pathan,500,2014-05-18,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,23,21,1,2,0,2,109.52,19.25,20.1,10.0,110.994,12.25,19.61134163208852,1.5416666666666667,14.467532467532468,120.01831168831168,77,2.0,100.0
IK Pathan,586,2016-04-17,"Punjab Cricket Association IS Bindra Stadium, Mohali",Punjab Kings,2,2,1,0,0,0,100.0,5.777777777777778,6.857142857142857,10.2,110.994,2.0,22.926174496644297,4.666666666666667,14.576923076923077,119.88371794871796,78,7.0,77.78
IK Pathan,621,2016-05-14,Eden Gardens,Kolkata Knight Riders,7,9,0,0,0,0,77.78,19.25,20.363636363636363,10.8,86.55,15.0,19.11173184357542,3.6111111111111107,14.417721518987342,119.6320253164557,79,2.0,66.67
IK Pathan,629,2016-05-21,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Punjab Kings,2,3,1,0,0,0,66.67,5.777777777777778,6.25,7.0,80.79400000000001,2.0,17.72189349112426,1.5,14.325,119.10887499999998,80,2.0,66.67
IR Jaggi,236,2011-04-09,"Rajiv Gandhi International Stadium, Uppal",Rajasthan Royals,25,29,1,3,0,3,86.21,25.0,10.0,25.0,86.21,25.0,19.61134163208852,3.6,14.024390243902438,117.82987804878047,0,3.0,33.33
IR Jaggi,240,2011-04-11,Eden Gardens,Kolkata Knight Riders,3,9,1,0,0,0,33.33,3.0,18.0,14.0,59.769999999999996,3.0,19.11173184357542,2.0,25.0,86.21,1,3.0,42.86
IR Jaggi,337,2012-04-22,Barabati Stadium,Kolkata Knight Riders,3,7,1,0,0,0,42.86,3.0,3.0,10.333333333333334,54.133333333333326,3.0,20.70754716981132,6.0,14.0,59.769999999999996,2,10.0,125.0
IR Jaggi,341,2012-04-26,Subrata Roy Sahara Stadium,Pune Warriors,10,8,0,0,0,0,125.0,10.0,15.0,10.25,71.85,10.0,17.1787072243346,5.066666666666666,10.333333333333334,54.133333333333326,3,2.0,28.57
IR Jaggi,346,2012-04-29,Wankhede Stadium,Mumbai Indians,2,7,1,0,0,0,28.57,15.0,3.0,8.6,63.193999999999996,2.0,19.321590909090908,2.6666666666666665,10.25,71.85,4,5.0,62.5
IR Jaggi,57,2017-05-17,M Chinnaswamy Stadium,Sunrisers Hyderabad,5,8,0,0,0,0,62.5,5.0,25.0,4.6,58.452,16.5,19.843718079673135,1.25,8.6,63.193999999999996,5,28.0,87.5
Imran Tahir,498,2014-05-15,"Sardar Patel Stadium, Motera",Rajasthan Royals,4,6,1,1,0,1,66.67,4.0,4.0,4.0,66.67,4.0,19.612021857923498,2.5,10.857142857142858,66.56714285714285,0,4.0,100.0
Imran Tahir,512,2014-05-25,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,4,4,1,1,0,1,100.0,4.0,5.0,4.0,83.33500000000001,4.0,19.662264150943397,2.0,4.0,66.67,1,2.0,100.0
Imran Tahir,519,2015-04-09,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,2,2,1,0,0,0,100.0,2.0,5.0,3.3333333333333335,88.89,2.0,20.09861111111111,0.5,4.0,83.33500000000001,2,3.0,75.0
Imran Tahir,543,2015-04-26,Feroz Shah Kotla,Royal Challengers Bangalore,3,4,0,0,0,0,75.0,3.0,4.0,3.25,85.4175,3.0,19.530133928571427,2.0,3.3333333333333335,88.89,3,5.0,71.43
Imran Tahir,623,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,5,7,1,1,0,1,71.43,5.0,0.0,3.6,82.62,5.0,17.72189349112426,1.75,3.25,85.4175,4,0.0,0.0
Iqbal Abdulla,95,2008-05-13,Eden Gardens,Delhi Capitals,1,2,0,0,0,0,50.0,2.3333333333333335,1.0,1.0,50.0,4.666666666666667,19.11173184357542,0.5,3.0,68.85000000000001,0,0.0,0.0
Iqbal Abdulla,222,2010-04-13,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,0,1,0,0,0,0,0.0,1.0,3.0,0.5,25.0,1.0,20.09861111111111,1.0,1.0,50.0,1,3.0,100.0
Iqbal Abdulla,235,2011-04-08,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,3,3,0,0,0,0,100.0,1.0,0.0,1.3333333333333333,50.0,1.0,20.09861111111111,4.5,0.5,25.0,2,12.0,133.33
Iqbal Abdulla,255,2011-04-20,Eden Gardens,Kochi Tuskers Kerala,12,9,0,1,0,1,133.33,12.0,33.0,4.0,70.83250000000001,4.666666666666667,19.11173184357542,1.3333333333333333,1.3333333333333333,50.0,3,1.0,100.0
Iqbal Abdulla,309,2012-04-05,Eden Gardens,Delhi Capitals,1,1,0,0,0,0,100.0,2.3333333333333335,1.0,3.4,76.66600000000001,4.666666666666667,19.11173184357542,2.0,4.0,70.83250000000001,4,1.0,50.0
Iqbal Abdulla,314,2012-04-08,Sawai Mansingh Stadium,Rajasthan Royals,1,2,0,0,0,0,50.0,1.0,13.0,3.4,76.66600000000001,1.0,19.288100208768267,13.0,3.4,76.66600000000001,5,6.0,54.55
Iqbal Abdulla,434,2013-05-07,Wankhede Stadium,Mumbai Indians,6,11,0,0,0,0,54.55,13.0,12.0,4.6,87.576,6.0,19.321590909090908,4.0,3.0,72.22166666666668,6,2.0,66.67
Iqbal Abdulla,453,2013-05-19,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,2,3,0,0,0,0,66.67,3.0,1.0,4.4,80.91,2.0,19.61134163208852,0.0,3.4285714285714284,69.69714285714285,7,20.0,117.65
Iqbal Abdulla,534,2015-04-19,M Chinnaswamy Stadium,Mumbai Indians,20,17,0,4,0,4,117.65,13.0,6.0,6.0,77.774,15.5,19.843718079673135,2.25,3.25,69.31875,8,0.0,0.0
Iqbal Abdulla,554,2015-05-04,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,0,3,1,0,0,0,0.0,1.0,1.5,5.8,57.774,1.0,20.09861111111111,2.0,5.111111111111111,74.6888888888889,9,33.0,132.0
Iqbal Abdulla,633,2016-05-24,M Chinnaswamy Stadium,Gujarat Lions,33,25,0,4,1,3,132.0,33.0,2.3333333333333335,12.2,74.174,15.5,19.843718079673135,4.0,4.6,67.22,10,4.0,200.0
Iqbal Abdulla,636,2016-05-29,M Chinnaswamy Stadium,Sunrisers Hyderabad,4,2,0,1,0,1,200.0,3.0,2.0,11.8,103.26399999999998,15.5,19.843718079673135,2.0,7.181818181818182,73.10909090909091,11,5.0,71.43
Ishan Kishan,579,2016-04-11,"Punjab Cricket Association IS Bindra Stadium, Mohali",Punjab Kings,11,8,1,2,0,2,137.5,22.333333333333332,29.5,11.0,137.5,20.0,22.926174496644297,7.0,6.769230769230769,82.74076923076925,0,2.0,33.33
Ishan Kishan,599,2016-04-27,Feroz Shah Kotla,Delhi Capitals,2,6,1,0,0,0,33.33,10.5,3.0,6.5,85.41499999999999,3.0,19.530133928571427,4.0,11.0,137.5,1,0.0,0.0
Ishan Kishan,601,2016-04-29,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,0,1,1,0,0,0,0.0,15.5,22.333333333333332,4.333333333333333,56.94333333333333,15.5,20.62727272727273,17.0,6.5,85.41499999999999,2,27.0,112.5
Ishan Kishan,604,2016-05-01,Saurashtra Cricket Association Stadium,Punjab Kings,27,24,1,3,0,3,112.5,22.333333333333332,11.0,10.0,70.8325,29.0,22.84285714285714,6.266666666666667,4.333333333333333,56.94333333333333,3,2.0,100.0
Ishan Kishan,607,2016-05-03,Saurashtra Cricket Association Stadium,Delhi Capitals,2,2,0,0,0,0,100.0,10.5,2.0,8.4,76.666,29.0,22.84285714285714,14.0,10.0,70.8325,4,11.0,78.57
Ishan Kishan,16,2017-04-16,Wankhede Stadium,Mumbai Indians,11,14,1,1,0,1,78.57,29.5,4.0,8.4,64.88,11.0,19.321590909090908,3.5333333333333328,8.4,76.666,5,39.0,229.41
Ishan Kishan,20,2017-04-18,Saurashtra Cricket Association Stadium,Royal Challengers Bangalore,39,17,1,6,4,2,229.41,27.5,15.5,15.8,104.096,29.0,22.84285714285714,4.333333333333333,8.833333333333334,76.98333333333333,6,4.0,36.36
Ishan Kishan,23,2017-04-21,Eden Gardens,Kolkata Knight Riders,4,11,1,0,0,0,36.36,4.0,10.5,16.6,111.36800000000001,4.0,19.11173184357542,1.25,13.142857142857142,98.75857142857141,7,16.0,145.45
Ishan Kishan,30,2017-04-27,M Chinnaswamy Stadium,Royal Challengers Bangalore,16,11,1,4,0,4,145.45,27.5,39.0,14.4,117.958,16.0,19.843718079673135,22.75,12.0,90.95875,8,48.0,126.32
Ishan Kishan,34,2017-04-29,Saurashtra Cricket Association Stadium,Mumbai Indians,48,38,1,8,2,6,126.32,29.5,11.0,23.6,123.22200000000001,29.0,22.84285714285714,3.4,12.444444444444445,97.01333333333334,9,31.0,129.17
Ishan Kishan,38,2017-05-01,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,31,24,1,5,2,3,129.17,15.5,0.0,27.6,133.34199999999998,15.5,20.62727272727273,5.583333333333333,16.0,99.944,10,4.0,57.14
Ishan Kishan,41,2017-05-04,Feroz Shah Kotla,Delhi Capitals,4,7,1,0,0,0,57.14,10.5,2.0,20.6,98.888,3.0,19.530133928571427,4.333333333333333,17.363636363636363,102.60090909090908,11,29.0,120.83
Ishan Kishan,46,2017-05-07,"Punjab Cricket Association IS Bindra Stadium, Mohali",Punjab Kings,29,24,1,3,0,3,120.83,22.333333333333332,19.0,25.6,115.782,20.0,22.926174496644297,6.95,16.25,98.8125,12,34.0,125.93
Ishan Kishan,49,2017-05-10,Green Park,Delhi Capitals,34,27,1,6,1,5,125.93,10.5,2.6666666666666665,29.2,111.878,47.5,19.61904761904762,3.25,17.23076923076923,100.50615384615384,13,61.0,148.78
J Arunkumar,88,2008-05-08,Eden Gardens,Kolkata Knight Riders,22,18,1,5,0,5,122.22,22.0,61.0,22.0,122.22,22.0,19.11173184357542,3.0,21.266666666666666,105.41933333333333,0,1.0,33.33
J Arunkumar,94,2008-05-12,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,1,3,1,0,0,0,33.33,1.0,22.0,11.5,77.775,1.0,19.662264150943397,0.5,22.0,122.22,1,0.0,0.0
J Botha,160,2009-05-14,Kingsmead,Mumbai Indians,2,3,1,0,0,0,66.67,16.333333333333332,8.25,2.0,66.67,5.0,16.502024291497975,1.0,7.666666666666667,51.85,0,37.0,112.12
J Botha,165,2009-05-17,OUTsurance Oval,Delhi Capitals,37,33,1,3,0,3,112.12,31.0,28.0,19.5,89.39500000000001,37.0,14.787878787878787,3.9,2.0,66.67,1,8.0,133.33
J Botha,168,2009-05-20,Kingsmead,Kolkata Knight Riders,8,6,1,2,0,2,133.33,8.25,14.0,15.666666666666666,104.04,5.0,16.502024291497975,3.5,19.5,89.39500000000001,2,67.0,142.55
J Botha,236,2011-04-09,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,67,47,0,9,1,8,142.55,28.0,14.25,28.5,113.6675,23.666666666666668,19.61134163208852,8.0,15.666666666666666,104.04,3,39.0,121.88
